timestamp,funding_rate,mark_price
2023-12-12 16:00:00+00:00,0.0001,41373.74558712
2023-12-13 00:00:00+00:00,0.00011909,41505.95203546
2023-12-13 08:00:00+00:00,0.00010162,41141.22059929
2023-12-13 16:00:00+00:00,0.00012601,41953.70580496
2023-12-14 00:00:00+00:00,0.0001,42874.9
2023-12-14 08:00:00+00:00,0.0001,42909.64841135
2023-12-14 16:00:00+00:00,0.0001,42458.7
2023-12-15 00:00:00+00:00,0.0001,43030.02054255
2023-12-15 08:00:00+00:00,0.0001,42721.73764894
2023-12-15 16:00:00+00:00,0.0001,41930.4
2023-12-16 00:00:00+00:00,0.0001,41963.01760993
2023-12-16 08:00:00+00:00,0.0001,42242.59387667
2023-12-16 16:00:00+00:00,0.0001,42608.84540426
2023-12-17 00:00:00+00:00,0.0001,42287.4
2023-12-17 08:00:00+00:00,0.0001,41894.5
2023-12-17 16:00:00+00:00,0.0001,41828.4
2023-12-18 00:00:00+00:00,0.00013355,41390.59169858
2023-12-18 08:00:00+00:00,0.0001,41153.28794086
2023-12-18 16:00:00+00:00,0.00015611,41284.67062411
2023-12-19 00:00:00+00:00,0.0001,42672.42150355
2023-12-19 08:00:00+00:00,0.0001,43060.9801383
2023-12-19 16:00:00+00:00,0.0001,42512.9
2023-12-20 00:00:00+00:00,0.00010506,42296.25497656
2023-12-20 08:00:00+00:00,0.0001,42950.0
2023-12-20 16:00:00+00:00,0.00023637,44072.24884043
2023-12-21 00:00:00+00:00,0.00027143,43698.37531584
2023-12-21 08:00:00+00:00,0.00029216,43794.8
2023-12-21 16:00:00+00:00,0.00028948,43850.89671986
2023-12-22 00:00:00+00:00,0.00030806,43896.3
2023-12-22 08:00:00+00:00,0.0002961,43614.1
2023-12-22 16:00:00+00:00,0.00018011,43697.08803191
2023-12-23 00:00:00+00:00,0.00016285,43998.57061702
2023-12-23 08:00:00+00:00,0.0001,43579.4605307
2023-12-23 16:00:00+00:00,0.00015066,43779.60935461
2023-12-24 00:00:00+00:00,0.0001,43725.2
2023-12-24 08:00:00+00:00,0.0002079,43678.01027288
2023-12-24 16:00:00+00:00,0.00019729,43707.0
2023-12-25 00:00:00+00:00,0.0001,43008.3
2023-12-25 08:00:00+00:00,0.0001,43232.18695035
2023-12-25 16:00:00+00:00,0.00037908,43658.66589362
2023-12-26 00:00:00+00:00,0.00043391,43607.90541195
2023-12-26 08:00:00+00:00,0.00023757,42798.6347803
2023-12-26 16:00:00+00:00,0.00029559,42420.47853901
2023-12-27 00:00:00+00:00,0.00027621,42538.5
2023-12-27 08:00:00+00:00,0.00037942,42495.9
2023-12-27 16:00:00+00:00,0.00032304,43007.9
2023-12-28 00:00:00+00:00,0.00013021,43453.337
2023-12-28 08:00:00+00:00,0.00037879,43085.57530142
2023-12-28 16:00:00+00:00,0.00050152,42485.17897872
2023-12-29 00:00:00+00:00,0.0005517,42600.0
2023-12-29 08:00:00+00:00,0.00049912,42309.51908156
2023-12-29 16:00:00+00:00,0.00047082,42298.78047872
2023-12-30 00:00:00+00:00,0.00033033,42095.1
2023-12-30 08:00:00+00:00,0.0004358,41979.90116312
2023-12-30 16:00:00+00:00,0.00037842,42410.4
2023-12-31 00:00:00+00:00,0.00027855,42173.49474823
2023-12-31 08:00:00+00:00,0.00034573,42564.0
2023-12-31 16:00:00+00:00,0.00033597,42489.7
2024-01-01 00:00:00+00:00,0.00037409,42313.9
2024-01-01 08:00:00+00:00,0.00027213,42525.11019858
2024-01-01 16:00:00+00:00,0.00033601,42811.29637234
2024-01-02 00:00:00+00:00,0.00065846,44230.2
2024-01-02 08:00:00+00:00,0.00035179,45494.65069858
2024-01-02 16:00:00+00:00,0.0005373,45212.27632624
2024-01-03 00:00:00+00:00,0.00021159,44975.18398936
2024-01-03 08:00:00+00:00,0.00017123,45030.4
2024-01-03 16:00:00+00:00,0.0001,42995.8
2024-01-04 00:00:00+00:00,0.0001,42849.5
2024-01-04 08:00:00+00:00,0.0001,42774.3
2024-01-04 16:00:00+00:00,0.0001,44048.47574468
2024-01-05 00:00:00+00:00,0.0001,44147.0
2024-01-05 08:00:00+00:00,0.0001,43772.86349645
2024-01-05 16:00:00+00:00,0.0001,43495.1
2024-01-06 00:00:00+00:00,0.0001,44143.29
2024-01-06 08:00:00+00:00,0.0001,43651.6537695
2024-01-06 16:00:00+00:00,0.0001,43863.6
2024-01-07 00:00:00+00:00,0.0001,43968.00030496
2024-01-07 08:00:00+00:00,0.0001,44071.99074823
2024-01-07 16:00:00+00:00,0.0001,44037.12014539
2024-01-08 00:00:00+00:00,0.0001,43909.5
2024-01-08 08:00:00+00:00,0.0001,43970.0
2024-01-08 16:00:00+00:00,0.0001,44964.26529433
2024-01-09 00:00:00+00:00,0.0001,46972.6
2024-01-09 08:00:00+00:00,0.0001,46838.74650709
2024-01-09 16:00:00+00:00,0.0001,46872.4
2024-01-10 00:00:00+00:00,0.0001,46114.0
2024-01-10 08:00:00+00:00,0.0001,45766.4
2024-01-10 16:00:00+00:00,0.0001,45570.58561702
2024-01-11 00:00:00+00:00,0.0001,46657.58933688
2024-01-11 08:00:00+00:00,0.0001,46096.00527305
2024-01-11 16:00:00+00:00,0.0001,46789.70540426
2024-01-12 00:00:00+00:00,0.0001,46341.69723404
2024-01-12 08:00:00+00:00,0.0001,46008.31871986
2024-01-12 16:00:00+00:00,0.0001,44492.64061702
2024-01-13 00:00:00+00:00,0.0001,42789.0
2024-01-13 08:00:00+00:00,0.0001,43102.1
2024-01-13 16:00:00+00:00,0.0001,43159.76276596
2024-01-14 00:00:00+00:00,0.0001,42847.30638298
2024-01-14 08:00:00+00:00,0.0001,43011.58925532
2024-01-14 16:00:00+00:00,0.0001,42908.4
2024-01-15 00:00:00+00:00,0.0001,41739.6
2024-01-15 08:00:00+00:00,0.0001,42716.86510638
2024-01-15 16:00:00+00:00,0.0001,42278.82404255
2024-01-16 00:00:00+00:00,0.0001,42519.39276596
2024-01-16 08:00:00+00:00,0.0001,42785.20319149
2024-01-16 16:00:00+00:00,0.0001,43252.8
2024-01-17 00:00:00+00:00,0.0001,43140.2157695
2024-01-17 08:00:00+00:00,0.0001,42657.36403546
2024-01-17 16:00:00+00:00,0.0001,42480.1466859
2024-01-18 00:00:00+00:00,0.0001,42781.95793262
2024-01-18 08:00:00+00:00,0.0001,42915.94085106
2024-01-18 16:00:00+00:00,0.0001,42618.3
2024-01-19 00:00:00+00:00,0.0001,41312.34723404
2024-01-19 08:00:00+00:00,0.0001,41282.0
2024-01-19 16:00:00+00:00,0.0001,40897.1
2024-01-20 00:00:00+00:00,0.0001,41662.1
2024-01-20 08:00:00+00:00,0.0001,41650.68431818
2024-01-20 16:00:00+00:00,0.0001,41568.28595745
2024-01-21 00:00:00+00:00,0.0001,41693.91453546
2024-01-21 08:00:00+00:00,0.0001,41648.18463415
2024-01-21 16:00:00+00:00,0.0001,41652.7
2024-01-22 00:00:00+00:00,0.0001,41578.57680851
2024-01-22 08:00:00+00:00,0.0001,41041.20808511
2024-01-22 16:00:00+00:00,0.0001,40767.10361702
2024-01-23 00:00:00+00:00,0.0001,39566.15381552
2024-01-23 08:00:00+00:00,0.0001,39777.14965957
2024-01-23 16:00:00+00:00,0.0001,39204.77723404
2024-01-24 00:00:00+00:00,0.0001,39891.9286553
2024-01-24 08:00:00+00:00,0.0001,39973.35340426
2024-01-24 16:00:00+00:00,0.0001,40048.44006491
2024-01-25 00:00:00+00:00,0.0001,40078.8
2024-01-25 08:00:00+00:00,0.0001,40122.98766288
2024-01-25 16:00:00+00:00,0.0001,39799.30407092
2024-01-26 00:00:00+00:00,0.0001,39953.3
2024-01-26 08:00:00+00:00,0.0001,39957.97820833
2024-01-26 16:00:00+00:00,0.0001,41408.24000758
2024-01-27 00:00:00+00:00,8.966e-05,41806.4
2024-01-27 08:00:00+00:00,0.0001,41699.0
2024-01-27 16:00:00+00:00,8.3e-05,41797.4
2024-01-28 00:00:00+00:00,0.0001,42102.2
2024-01-28 08:00:00+00:00,4.725e-05,42370.0
2024-01-28 16:00:00+00:00,0.0001,42244.5
2024-01-29 00:00:00+00:00,0.0001,42021.3
2024-01-29 08:00:00+00:00,9.142e-05,42040.0
2024-01-29 16:00:00+00:00,0.0001,42626.51582979
2024-01-30 00:00:00+00:00,0.0001,43287.7
2024-01-30 08:00:00+00:00,9.492e-05,43346.6
2024-01-30 16:00:00+00:00,5.149e-05,43355.4
2024-01-31 00:00:00+00:00,2.154e-05,42925.49865957
2024-01-31 08:00:00+00:00,0.0001,43040.12039716
2024-01-31 16:00:00+00:00,0.0001,43348.2
2024-02-01 00:00:00+00:00,0.0001,42563.08635461
2024-02-01 08:00:00+00:00,0.0001,42182.2
2024-02-01 16:00:00+00:00,0.0001,42500.13148936
2024-02-02 00:00:00+00:00,0.0001,43072.6
2024-02-02 08:00:00+00:00,0.0001,43085.75394326
2024-02-02 16:00:00+00:00,0.0001,43224.06110638
2024-02-03 00:00:00+00:00,7.627e-05,43182.0
2024-02-03 08:00:00+00:00,9.042e-05,43037.0
2024-02-03 16:00:00+00:00,8.028e-05,43098.7902305
2024-02-04 00:00:00+00:00,8.307e-05,42993.33852128
2024-02-04 08:00:00+00:00,8.846e-05,42824.48293972
2024-02-04 16:00:00+00:00,0.0001,42926.7
2024-02-05 00:00:00+00:00,0.0001,42570.4
2024-02-05 08:00:00+00:00,0.0001,43059.0
2024-02-05 16:00:00+00:00,0.0001,42629.6
2024-02-06 00:00:00+00:00,0.0001,42693.5927695
2024-02-06 08:00:00+00:00,6.723e-05,42875.22371986
2024-02-06 16:00:00+00:00,0.0001,43232.25541135
2024-02-07 00:00:00+00:00,7.527e-05,43079.1
2024-02-07 08:00:00+00:00,5.373e-05,42904.8
2024-02-07 16:00:00+00:00,8.306e-05,43052.5
2024-02-08 00:00:00+00:00,0.0001,44326.22497872
2024-02-08 08:00:00+00:00,6.535e-05,44499.74975887
2024-02-08 16:00:00+00:00,2.59e-05,45411.12230496
2024-02-09 00:00:00+00:00,3.16e-05,45269.2
2024-02-09 08:00:00+00:00,0.0001,46189.13810284
2024-02-09 16:00:00+00:00,9.801e-05,47136.9
2024-02-10 00:00:00+00:00,8.041e-05,47116.64691288
2024-02-10 08:00:00+00:00,0.0001,47132.3889697
2024-02-10 16:00:00+00:00,0.0001,47334.5777112
2024-02-11 00:00:00+00:00,0.0001,47734.61973485
2024-02-11 08:00:00+00:00,0.0001,48169.53924621
2024-02-11 16:00:00+00:00,0.0001,48145.85068561
2024-02-12 00:00:00+00:00,0.0001,48298.07332955
2024-02-12 08:00:00+00:00,0.0001,48206.78867803
2024-02-12 16:00:00+00:00,0.0001,49919.4
2024-02-13 00:00:00+00:00,0.0001,49935.64595076
2024-02-13 08:00:00+00:00,0.0001,50016.04285106
2024-02-13 16:00:00+00:00,0.0001,48753.2
2024-02-14 00:00:00+00:00,0.0001,49697.29248227
2024-02-14 08:00:00+00:00,0.0001,49841.90018794
2024-02-14 16:00:00+00:00,0.00012283,51610.33415603
2024-02-15 00:00:00+00:00,0.0001,51816.90327305
2024-02-15 08:00:00+00:00,0.0001,51802.4
2024-02-15 16:00:00+00:00,0.0001,51961.58883688
2024-02-16 00:00:00+00:00,0.0001,51899.1
2024-02-16 08:00:00+00:00,0.0001,51779.57268794
2024-02-16 16:00:00+00:00,0.0001,51909.3
2024-02-17 00:00:00+00:00,0.0001,52145.88278014
2024-02-17 08:00:00+00:00,0.0001,51934.0
2024-02-17 16:00:00+00:00,0.00016041,51013.4
2024-02-18 00:00:00+00:00,0.0001724,51675.01974242
2024-02-18 08:00:00+00:00,0.00015305,51697.70652273
2024-02-18 16:00:00+00:00,0.00017095,51809.0
2024-02-19 00:00:00+00:00,0.00023064,52163.39962677
2024-02-19 08:00:00+00:00,0.00019594,52423.9
2024-02-19 16:00:00+00:00,0.00013327,52158.9
2024-02-20 00:00:00+00:00,0.00010461,51813.08142803
2024-02-20 08:00:00+00:00,0.00010912,51868.89496454
2024-02-20 16:00:00+00:00,0.00020259,51703.73815248
2024-02-21 00:00:00+00:00,0.0001,52297.4
2024-02-21 08:00:00+00:00,0.00011242,51595.13521986
2024-02-21 16:00:00+00:00,0.0001,51183.7
2024-02-22 00:00:00+00:00,0.0001,51877.9
2024-02-22 08:00:00+00:00,0.0001348,51856.75509429
2024-02-22 16:00:00+00:00,0.00012557,51630.0
2024-02-23 00:00:00+00:00,0.0001,51315.77902837
2024-02-23 08:00:00+00:00,0.0001,50947.90000721
2024-02-23 16:00:00+00:00,0.00012991,50934.48172469
2024-02-24 00:00:00+00:00,0.0001,50759.00207801
2024-02-24 08:00:00+00:00,0.0001,51094.97830142
2024-02-24 16:00:00+00:00,0.0001,51124.6
2024-02-25 00:00:00+00:00,0.00011438,51601.57573485
2024-02-25 08:00:00+00:00,0.00015012,51747.27246212
2024-02-25 16:00:00+00:00,0.00015062,51547.9
2024-02-26 00:00:00+00:00,0.00026761,51758.94718182
2024-02-26 08:00:00+00:00,0.00021567,51326.60957197
2024-02-26 16:00:00+00:00,0.00027227,52868.43844318
2024-02-27 00:00:00+00:00,0.00032262,54511.6
2024-02-27 08:00:00+00:00,0.00073521,56100.1
2024-02-27 16:00:00+00:00,0.00022965,56772.2842234
2024-02-28 00:00:00+00:00,0.00026729,57074.35007447
2024-02-28 08:00:00+00:00,0.00023682,58285.92319504
2024-02-28 16:00:00+00:00,0.00053538,60999.3082305
2024-02-29 00:00:00+00:00,0.00069091,62477.4815864
2024-02-29 08:00:00+00:00,0.00076337,62755.48857737
2024-02-29 16:00:00+00:00,0.00057031,62809.1
2024-03-01 00:00:00+00:00,0.00053322,61203.4
2024-03-01 08:00:00+00:00,0.00064824,61474.21160638
2024-03-01 16:00:00+00:00,0.0004601,61335.4
2024-03-02 00:00:00+00:00,0.00033426,62426.84994681
2024-03-02 08:00:00+00:00,0.00057174,62071.9
2024-03-02 16:00:00+00:00,0.00056396,61834.6
2024-03-03 00:00:00+00:00,0.00046267,62039.9
2024-03-03 08:00:00+00:00,0.00042989,61641.1
2024-03-03 16:00:00+00:00,0.00044598,62210.7
2024-03-04 00:00:00+00:00,0.00055071,63178.6
2024-03-04 08:00:00+00:00,0.00046833,64120.5
2024-03-04 16:00:00+00:00,0.0006362,66504.19310494
2024-03-05 00:00:00+00:00,0.0004896,68296.4
2024-03-05 08:00:00+00:00,0.00082969,66223.7
2024-03-05 16:00:00+00:00,0.00088148,66840.7
2024-03-06 00:00:00+00:00,0.0003628,63737.46570213
2024-03-06 08:00:00+00:00,0.00033876,66733.45835461
2024-03-06 16:00:00+00:00,0.00049354,66534.41841489
2024-03-07 00:00:00+00:00,0.00030311,66118.62122727
2024-03-07 08:00:00+00:00,0.00040984,66447.8
2024-03-07 16:00:00+00:00,0.00054217,67317.1
2024-03-08 00:00:00+00:00,0.00034819,66869.9
2024-03-08 08:00:00+00:00,0.00043497,67302.03139394
2024-03-08 16:00:00+00:00,0.00062913,67699.7
2024-03-09 00:00:00+00:00,0.00019134,68174.9926773
2024-03-09 08:00:00+00:00,0.00031281,68336.4
2024-03-09 16:00:00+00:00,0.00026407,68340.09113121
2024-03-10 00:00:00+00:00,0.0003101,68360.1
2024-03-10 08:00:00+00:00,0.00063451,69424.70837234
2024-03-10 16:00:00+00:00,0.00054479,69254.7
2024-03-11 00:00:00+00:00,0.00035489,69000.0
2024-03-11 08:00:00+00:00,0.00078428,71203.54634442
2024-03-11 16:00:00+00:00,0.00066396,72056.4
2024-03-12 00:00:00+00:00,0.0004447,72153.9
2024-03-12 08:00:00+00:00,0.000453,72175.5
2024-03-12 16:00:00+00:00,0.00047935,71771.34852113
2024-03-13 00:00:00+00:00,0.00033224,71506.8
2024-03-13 08:00:00+00:00,0.0006442,72962.13824516
2024-03-13 16:00:00+00:00,0.00045402,72670.2
2024-03-14 00:00:00+00:00,0.00024393,73120.70119365
2024-03-14 08:00:00+00:00,0.00038753,73280.7
2024-03-14 16:00:00+00:00,0.00038258,70904.4
2024-03-15 00:00:00+00:00,0.00038515,71453.22446454
2024-03-15 08:00:00+00:00,0.00014328,68487.4
2024-03-15 16:00:00+00:00,0.00015306,68191.10550016
2024-03-16 00:00:00+00:00,0.0001,69517.88923404
2024-03-16 08:00:00+00:00,0.00023202,69477.38707245
2024-03-16 16:00:00+00:00,0.00020813,68423.44776418
2024-03-17 00:00:00+00:00,0.00013089,65350.9
2024-03-17 08:00:00+00:00,0.00017773,65688.6
2024-03-17 16:00:00+00:00,0.00024827,68006.97658156
2024-03-18 00:00:00+00:00,0.00020181,68448.0
2024-03-18 08:00:00+00:00,0.00030597,68259.58774823
2024-03-18 16:00:00+00:00,0.00027195,67509.1
2024-03-19 00:00:00+00:00,0.00026923,67648.11833623
2024-03-19 08:00:00+00:00,0.00029065,64738.78331206
2024-03-19 16:00:00+00:00,0.00024018,64080.74999621
2024-03-20 00:00:00+00:00,0.00015847,61974.0
2024-03-20 08:00:00+00:00,0.00018388,62996.5
2024-03-20 16:00:00+00:00,0.0001,63641.4059286
2024-03-21 00:00:00+00:00,0.00010403,67863.7
2024-03-21 08:00:00+00:00,0.00019304,67030.14523864
2024-03-21 16:00:00+00:00,0.0001951,66589.30761364
2024-03-22 00:00:00+00:00,0.00016271,65538.7
2024-03-22 08:00:00+00:00,0.0001,66217.1362234
2024-03-22 16:00:00+00:00,0.00011993,63904.4291844
2024-03-23 00:00:00+00:00,0.0001,63813.37344681
2024-03-23 08:00:00+00:00,0.0001,64606.5
2024-03-23 16:00:00+00:00,0.00010806,65141.7150922
2024-03-24 00:00:00+00:00,0.00010351,64020.3
2024-03-24 08:00:00+00:00,0.00014616,64622.20133333
2024-03-24 16:00:00+00:00,0.00015884,65710.93932745
2024-03-25 00:00:00+00:00,0.00025549,67255.74783333
2024-03-25 08:00:00+00:00,0.00016324,66866.6
2024-03-25 16:00:00+00:00,0.00028815,69837.28693262
2024-03-26 00:00:00+00:00,0.00021963,69920.5
2024-03-26 08:00:00+00:00,0.00018348,70516.73747518
2024-03-26 16:00:00+00:00,0.00026764,70307.1
2024-03-27 00:00:00+00:00,0.00028757,70039.82099291
2024-03-27 08:00:00+00:00,0.00029551,69776.11503546
2024-03-27 16:00:00+00:00,0.00043631,68921.6919539
2024-03-28 00:00:00+00:00,0.00024195,69532.6
2024-03-28 08:00:00+00:00,0.00029899,70449.15108511
2024-03-28 16:00:00+00:00,0.0002943,71320.0209078
2024-03-29 00:00:00+00:00,0.0001825,70833.5853617
2024-03-29 08:00:00+00:00,0.00025456,69853.35957447
2024-03-29 16:00:00+00:00,0.0003017,69219.28912057
2024-03-30 00:00:00+00:00,0.00019624,69898.73039007
2024-03-30 08:00:00+00:00,0.00032267,69902.0
2024-03-30 16:00:00+00:00,0.0003436,70057.7249405
2024-03-31 00:00:00+00:00,0.00032351,69636.36575177
2024-03-31 08:00:00+00:00,0.00039889,70353.76273404
2024-03-31 16:00:00+00:00,0.00040301,70446.1
2024-04-01 00:00:00+00:00,0.00070161,71363.0
2024-04-01 08:00:00+00:00,0.00033491,69636.12130851
2024-04-01 16:00:00+00:00,0.00027469,68284.83075177
2024-04-02 00:00:00+00:00,0.00010926,69700.0
2024-04-02 08:00:00+00:00,0.0001,66501.27906028
2024-04-02 16:00:00+00:00,0.00016456,64922.16995035
2024-04-03 00:00:00+00:00,0.0001,65488.95697163
2024-04-03 08:00:00+00:00,0.0001,66172.55866471
2024-04-03 16:00:00+00:00,0.0001,65867.4
2024-04-04 00:00:00+00:00,0.0001,65971.50290071
2024-04-04 08:00:00+00:00,0.0001,66097.48730496
2024-04-04 16:00:00+00:00,0.0001,67631.7
2024-04-05 00:00:00+00:00,0.0001,68489.8
2024-04-05 08:00:00+00:00,0.0001,66931.37729274
2024-04-05 16:00:00+00:00,0.0001,68207.38882979
2024-04-06 00:00:00+00:00,0.0001,67823.48319149
2024-04-06 08:00:00+00:00,0.0001,67985.2
2024-04-06 16:00:00+00:00,0.0001,68094.0
2024-04-07 00:00:00+00:00,0.0001,68892.1980922
2024-04-07 08:00:00+00:00,0.0001,69367.4
2024-04-07 16:00:00+00:00,0.0001,69560.34690071
2024-04-08 00:00:00+00:00,0.0001,69362.7
2024-04-08 08:00:00+00:00,0.0001,70726.91580142
2024-04-08 16:00:00+00:00,0.00035189,71815.7
2024-04-09 00:00:00+00:00,0.00020915,71675.677
2024-04-09 08:00:00+00:00,0.00020603,70434.57300709
2024-04-09 16:00:00+00:00,0.00019061,69302.80935461
2024-04-10 00:00:00+00:00,0.00011929,69189.2
2024-04-10 08:00:00+00:00,0.00012457,69375.34143262
2024-04-10 16:00:00+00:00,0.0001,68687.9
2024-04-11 00:00:00+00:00,0.00013979,70674.32305943
2024-04-11 08:00:00+00:00,0.00020153,70780.71202837
2024-04-11 16:00:00+00:00,0.00019763,70045.9
2024-04-12 00:00:00+00:00,0.00011258,70048.05615603
2024-04-12 08:00:00+00:00,0.0002563,70825.9
2024-04-12 16:00:00+00:00,0.00012214,69375.1
2024-04-13 00:00:00+00:00,0.0001,67148.9
2024-04-13 08:00:00+00:00,0.0001,67466.1
2024-04-13 16:00:00+00:00,0.0001,67683.1
2024-04-14 00:00:00+00:00,0.0001,63925.03126241
2024-04-14 08:00:00+00:00,0.0001,64455.64639007
2024-04-14 16:00:00+00:00,0.0001,64164.20358156
2024-04-15 00:00:00+00:00,0.0001,65624.38156028
2024-04-15 08:00:00+00:00,1.759e-05,66235.58104965
2024-04-15 16:00:00+00:00,0.0001,64545.8
2024-04-16 00:00:00+00:00,5.953e-05,63392.8
2024-04-16 08:00:00+00:00,9.525e-05,63487.9
2024-04-16 16:00:00+00:00,3.513e-05,61753.05706383
2024-04-17 00:00:00+00:00,6.375e-05,63775.629
2024-04-17 08:00:00+00:00,3.574e-05,63257.26621277
2024-04-17 16:00:00+00:00,6.534e-05,60280.74173759
2024-04-18 00:00:00+00:00,6.937e-05,61254.5
2024-04-18 08:00:00+00:00,5.982e-05,61154.7
2024-04-18 16:00:00+00:00,-3.334e-05,63474.0
2024-04-19 00:00:00+00:00,-3.12e-05,63445.0
2024-04-19 08:00:00+00:00,6.641e-05,64517.9
2024-04-19 16:00:00+00:00,5.88e-05,64425.67251773
2024-04-20 00:00:00+00:00,0.0001,63787.4
2024-04-20 08:00:00+00:00,-7.66e-06,63937.9
2024-04-20 16:00:00+00:00,4.204e-05,64779.48886525
2024-04-21 00:00:00+00:00,3.186e-05,64905.14994326
2024-04-21 08:00:00+00:00,-2.093e-05,65110.09575935
2024-04-21 16:00:00+00:00,8.271e-05,65016.22880142
2024-04-22 00:00:00+00:00,4.409e-05,64912.6
2024-04-22 08:00:00+00:00,2.497e-05,65943.87257447
2024-04-22 16:00:00+00:00,8.98e-06,65964.3
2024-04-23 00:00:00+00:00,-1.236e-05,66788.36807801
2024-04-23 08:00:00+00:00,5.24e-05,66080.0
2024-04-23 16:00:00+00:00,-1.083e-05,66380.6
2024-04-24 00:00:00+00:00,1.413e-05,66386.3
2024-04-24 08:00:00+00:00,5.302e-05,66593.33268794
2024-04-24 16:00:00+00:00,7.047e-05,64598.8
2024-04-25 00:00:00+00:00,7.02e-05,64255.45886525
2024-04-25 08:00:00+00:00,4.069e-05,63991.2496383
2024-04-25 16:00:00+00:00,1.14e-05,64103.02705674
2024-04-26 00:00:00+00:00,1.709e-05,64478.7
2024-04-26 08:00:00+00:00,6.85e-06,64238.35636879
2024-04-26 16:00:00+00:00,5.562e-05,63481.3
2024-04-27 00:00:00+00:00,0.0001,63748.8
2024-04-27 08:00:00+00:00,7.47e-05,62944.2
2024-04-27 16:00:00+00:00,2.834e-05,62930.3845461
2024-04-28 00:00:00+00:00,1.006e-05,63426.63009929
2024-04-28 08:00:00+00:00,-2.081e-05,63883.1
2024-04-28 16:00:00+00:00,2.782e-05,63508.6
2024-04-29 00:00:00+00:00,2.472e-05,63088.4
2024-04-29 08:00:00+00:00,5.544e-05,62367.26310638
2024-04-29 16:00:00+00:00,6.828e-05,63012.0
2024-04-30 00:00:00+00:00,9.74e-05,63832.2
2024-04-30 08:00:00+00:00,9.154e-05,63123.7
2024-04-30 16:00:00+00:00,0.0001,60771.32493617
2024-05-01 00:00:00+00:00,0.0001,60651.1
2024-05-01 08:00:00+00:00,8.946e-05,57476.7
2024-05-01 16:00:00+00:00,9.902e-05,56865.26551064
2024-05-02 00:00:00+00:00,6.634e-05,58312.12589362
2024-05-02 08:00:00+00:00,6.169e-05,57646.04275887
2024-05-02 16:00:00+00:00,-1.23e-06,59229.39228369
2024-05-03 00:00:00+00:00,-1.549e-05,59037.02063121
2024-05-03 08:00:00+00:00,-3.764e-05,59158.1
2024-05-03 16:00:00+00:00,8.091e-05,61662.1
2024-05-04 00:00:00+00:00,2.703e-05,62853.7
2024-05-04 08:00:00+00:00,7.455e-05,62933.77334752
2024-05-04 16:00:00+00:00,6.265e-05,63590.0
2024-05-05 00:00:00+00:00,6.906e-05,63864.2
2024-05-05 08:00:00+00:00,6.47e-06,63702.80847518
2024-05-05 16:00:00+00:00,3.893e-05,64398.1
2024-05-06 00:00:00+00:00,6.02e-06,63988.0
2024-05-06 08:00:00+00:00,-1.031e-05,64510.20934752
2024-05-06 16:00:00+00:00,7.746e-05,63607.85171631
2024-05-07 00:00:00+00:00,6.064e-05,63142.8
2024-05-07 08:00:00+00:00,1.581e-05,63649.0
2024-05-07 16:00:00+00:00,9.028e-05,63715.90033333
2024-05-08 00:00:00+00:00,4.891e-05,62295.9
2024-05-08 08:00:00+00:00,5.553e-05,62186.7
2024-05-08 16:00:00+00:00,9.292e-05,62251.9
2024-05-09 00:00:00+00:00,5.648e-05,61162.48592199
2024-05-09 08:00:00+00:00,3.315e-05,61227.65535461
2024-05-09 16:00:00+00:00,7.253e-05,62124.75106383
2024-05-10 00:00:00+00:00,1.026e-05,63050.1
2024-05-10 08:00:00+00:00,5.934e-05,63053.8
2024-05-10 16:00:00+00:00,7.653e-05,60902.45242553
2024-05-11 00:00:00+00:00,8.881e-05,60778.1
2024-05-11 08:00:00+00:00,3.771e-05,60989.66753191
2024-05-11 16:00:00+00:00,5.067e-05,61148.13121277
2024-05-12 00:00:00+00:00,2.604e-05,60809.2
2024-05-12 08:00:00+00:00,2.83e-05,60804.4
2024-05-12 16:00:00+00:00,0.0001,61395.9
2024-05-13 00:00:00+00:00,0.0001,61455.7
2024-05-13 08:00:00+00:00,8.469e-05,62307.64358156
2024-05-13 16:00:00+00:00,9.151e-05,62977.1
2024-05-14 00:00:00+00:00,9.866e-05,62917.6
2024-05-14 08:00:00+00:00,0.0001,62003.15186525
2024-05-14 16:00:00+00:00,4.392e-05,61749.9
2024-05-15 00:00:00+00:00,0.0001,61551.95992663
2024-05-15 08:00:00+00:00,-3.85e-06,62161.81007092
2024-05-15 16:00:00+00:00,2.373e-05,64699.9
2024-05-16 00:00:00+00:00,2.103e-05,66176.31760993
2024-05-16 08:00:00+00:00,5.148e-05,66106.70102128
2024-05-16 16:00:00+00:00,3.543e-05,65800.0
2024-05-17 00:00:00+00:00,4.647e-05,65217.8
2024-05-17 08:00:00+00:00,8.15e-06,66352.72417461
2024-05-17 16:00:00+00:00,-2.98e-06,67165.6
2024-05-18 00:00:00+00:00,6.28e-06,66981.43681585
2024-05-18 08:00:00+00:00,8.012e-05,66856.73875177
2024-05-18 16:00:00+00:00,-7.92e-06,66782.78803546
2024-05-19 00:00:00+00:00,3.339e-05,66889.61222695
2024-05-19 08:00:00+00:00,5.21e-05,67299.09055319
2024-05-19 16:00:00+00:00,4.779e-05,66863.0
2024-05-20 00:00:00+00:00,5.607e-05,66239.4
2024-05-20 08:00:00+00:00,2.479e-05,66793.11759574
2024-05-20 16:00:00+00:00,2.552e-05,67388.60888652
2024-05-21 00:00:00+00:00,0.0001,71464.47075887
