strategy_name,params,side,entry_time,exit_time,entry_price,exit_price,notional,pnl,fees,funding,return_pct,exit_reason
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-04-22 03:00:00+00:00,2026-04-22 09:00:00+00:00,77564.0,77971.0,1385.2707673770597,5.491738846269281,1.8008519975901776,0.02368771454091751,0.3964379365824352,trending:close_above_channel_high
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-04-22 09:00:00+00:00,2026-04-22 10:00:00+00:00,77971.0,77958.0,2787.0167512929265,-4.0720679674107325,3.6231217766808044,0.01572936514094702,-0.14610848555257722,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-04-22 11:00:00+00:00,2026-04-23 03:00:00+00:00,78111.0,77898.0,2774.8005473906946,-10.845152712826291,3.607240711607903,0.32866014091547185,-0.3908444058447594,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-04-24 23:00:00+00:00,2026-04-26 05:00:00+00:00,77311.0,77734.0,2742.265089252216,10.882430532838931,3.564944616027881,-0.5566751512675481,0.3968409391014216,ranging:mean_reached
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-04-26 06:00:00+00:00,2026-04-26 12:00:00+00:00,77942.0,78050.0,2774.9123808507325,-7.378164682508997,3.607386095105952,0.07426692248737475,-0.26588820365733495,regime_change
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-04-26 15:00:00+00:00,2026-04-26 20:00:00+00:00,78061.0,78187.0,2752.7778868032055,-7.9656957229259575,3.578611252844167,0.05623567361613665,-0.28936935889791315,regime_change
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-04-27 00:00:00+00:00,2026-04-27 06:00:00+00:00,78616.0,77756.0,2728.8807996344276,-33.43943572667957,3.547545039524756,-0.039984107252403554,-1.2253901207835556,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-04-27 16:00:00+00:00,2026-04-28 00:00:00+00:00,76765.0,77320.0,2628.562492454389,-22.41595157802181,3.4171312401907055,0.005311536228502586,-0.8527836656868364,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-04-28 14:00:00+00:00,2026-04-28 19:00:00+00:00,76156.0,76198.0,2561.314637720323,-4.710564345283035,3.3297090290364197,0.03170856295205005,-0.18391197535479803,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-04-29 19:00:00+00:00,2026-04-29 22:00:00+00:00,75478.0,75890.0,1273.5914723422368,-8.567914327976787,1.6556689140449077,0.03970994531189477,-0.6727364711558336,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-04-30 05:00:00+00:00,2026-04-30 06:00:00+00:00,75457.0,75566.0,1260.7396008502715,-3.4715022439667678,1.6389614811053528,-0.011362919948503412,-0.27535442224750517,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-01 04:00:00+00:00,2026-05-01 06:00:00+00:00,77076.0,77126.0,2511.064694968643,-4.941388524826616,3.2643841034592356,-0.04805072957704197,-0.19678459637967718,regime_change
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-01 13:00:00+00:00,2026-05-01 15:00:00+00:00,77839.0,78316.0,2496.240529394163,12.059057432686958,3.2451126882124117,0.0071245200949438805,0.4830887605055306,regime_resize
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-01 15:00:00+00:00,2026-05-01 20:00:00+00:00,78316.0,78307.0,1266.208850846112,-1.7393822930852816,1.6460715060999456,0.052200726084981816,-0.1373693045916543,regime_resize
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-01 20:00:00+00:00,2026-05-01 21:00:00+00:00,78307.0,77830.0,2527.199554812968,-18.660371839119176,3.2853594212568584,0.019194838778670936,-0.7383814152539364,regime_resize
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-01 21:00:00+00:00,2026-05-01 23:00:00+00:00,77830.0,78103.0,1235.6092196478053,2.7601346007658005,1.6062919855421467,0.03234824937037954,0.223382486701786,regime_resize
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-01 23:00:00+00:00,2026-05-03 07:00:00+00:00,78103.0,78254.0,2479.4988430979074,1.563703457764039,3.2233484960272794,-0.006673323186313751,0.06306530297914292,regime_change
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-03 21:00:00+00:00,2026-05-04 00:00:00+00:00,78879.0,78533.0,2484.1899534711997,-14.201866403674675,3.2294469395125596,-0.07560632123389596,-0.5716900345656004,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-04 02:00:00+00:00,2026-05-04 04:00:00+00:00,79737.0,80279.0,2441.5843542601756,13.403223748886266,3.1740596605382283,-0.019010908257576006,0.5489559975881961,high_volatility:close_above_channel_high
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-04 04:00:00+00:00,2026-05-04 06:00:00+00:00,80279.0,79977.0,1240.8970127534171,-6.2663557445305536,1.6131661165794422,0.014916574810906276,-0.5049859641958669,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-04 18:00:00+00:00,2026-05-04 19:00:00+00:00,80331.0,80064.0,1231.4974791366215,-5.676780966170271,1.6009467228776078,0.017353030978514133,-0.46096569926802855,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-05 03:00:00+00:00,2026-05-05 10:00:00+00:00,80500.0,80550.0,1222.9823076873658,-0.8379036877469797,1.5898769999935756,-0.007643027931892192,-0.06851314875776397,regime_resize
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-05 10:00:00+00:00,2026-05-06 02:00:00+00:00,80550.0,81399.0,2443.4509043114913,22.337187971834094,3.1764861756049387,-0.24038938776215923,0.9141656143947858,regime_resize
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-06 02:00:00+00:00,2026-05-06 03:00:00+00:00,81399.0,81332.0,1255.2312341134966,-2.6744766737026446,1.6318006043475455,-0.009487790806170276,-0.21306645349623457,regime_resize
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-06 03:00:00+00:00,2026-05-06 15:00:00+00:00,81332.0,81495.0,2502.4390382058855,1.4539616628142933,3.253170749667651,-0.30808377828625655,0.05810178152658239,regime_resize
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-06 15:00:00+00:00,2026-05-06 19:00:00+00:00,81495.0,81309.0,1253.400461597164,-4.542836803962655,1.629420600076313,-0.05271940215528447,-0.3624409710344193,regime_change
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-07 04:00:00+00:00,2026-05-07 08:00:00+00:00,80797.0,81480.0,2493.1724127824396,17.79124756336613,3.2411241366171715,-0.043123156637691465,0.7135987656589973,ranging:mean_reached
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-07 11:00:00+00:00,2026-05-07 16:00:00+00:00,80819.0,79868.0,2546.5461554725375,-33.35905275610689,3.310510002114299,-0.08324506589470397,-1.309972437939841,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-07 22:00:00+00:00,2026-05-07 23:00:00+00:00,79691.0,79901.0,2446.4689972042165,-9.596711034059611,3.1804096963654813,0.03058086246505271,-0.39226783764791506,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-08 03:00:00+00:00,2026-05-08 09:00:00+00:00,79457.0,79865.0,2417.6788641020376,-15.376081725929772,3.1429825233326487,0.18132591480765284,-0.6359852813471437,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-09 17:00:00+00:00,2026-05-09 21:00:00+00:00,80576.0,80755.0,2371.5506189242487,-8.404267793478956,3.0830158046015232,-0.052840045030127396,-0.3543785962827641,regime_change
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-10 13:00:00+00:00,2026-05-10 21:00:00+00:00,80907.0,80696.0,2346.3378155438113,-9.21106872556434,3.0502391602069547,-0.04173876876692732,-0.3925721464549421,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-10 23:00:00+00:00,2026-05-11 01:00:00+00:00,82000.0,81442.0,2318.7046093671183,-18.752116476834708,3.0143159921772535,0.04070161323098665,-0.8087324448780489,regime_resize
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-11 01:00:00+00:00,2026-05-11 03:00:00+00:00,81442.0,81145.0,1131.2241299683074,-5.6062207973402645,1.4705913689587995,-0.01031857402391891,-0.49558886243854516,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-11 19:00:00+00:00,2026-05-12 02:00:00+00:00,81811.0,81173.0,2245.6295975445937,14.497912479336732,2.919318476807972,-0.09522682133571753,0.6456056909469386,ranging:mean_reached
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-12 14:00:00+00:00,2026-05-12 19:00:00+00:00,80422.0,80638.0,2289.1233349826034,-9.015315400871783,2.9758603354773845,0.10874617750234958,-0.3938326634960583,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-13 16:00:00+00:00,2026-05-13 19:00:00+00:00,78800.0,79571.0,1131.038694389994,-12.49695461568372,1.470350302706992,0.03977682121978507,-1.1049095559390862,regime_resize
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-13 19:00:00+00:00,2026-05-13 21:00:00+00:00,79571.0,79670.0,2224.586524932937,-5.604115799688897,2.891962482412818,0.05561466312332343,-0.2519171871661786,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-14 16:00:00+00:00,2026-05-15 00:00:00+00:00,81264.0,81044.0,1103.8870887669354,-4.3362092654465005,1.435053215397016,0.08731559211341368,-0.39281275318566644,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-15 14:00:00+00:00,2026-05-15 15:00:00+00:00,78715.0,79127.0,1097.3827748687656,-7.17545486922502,1.4265976073293953,-0.00507649271654291,-0.6538698286095408,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-16 07:00:00+00:00,2026-05-17 22:00:00+00:00,78583.0,78368.0,2173.239185129856,2.8793039592319865,2.825210940668813,-0.24138211094021012,0.13248905039690517,regime_change
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-18 00:00:00+00:00,2026-05-18 19:00:00+00:00,77430.0,76222.0,2181.877097007553,31.513629776660053,2.8364402261098185,0.3101948486290474,1.4443356969959964,high_volatility:close_below_channel_low
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-18 19:00:00+00:00,2026-05-18 20:00:00+00:00,76222.0,76882.0,1138.2089931687672,-11.321101703686898,1.4796716911193972,0.01422761241460959,-0.9946417372936948,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-19 15:00:00+00:00,2026-05-19 17:00:00+00:00,76378.0,76872.0,2242.454681226474,11.532565564681974,2.915191085594416,-0.05606136703066185,0.5142831050826153,ranging:mean_reached
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-20 06:00:00+00:00,2026-05-21 01:00:00+00:00,77173.0,77955.0,2277.0523779205196,-25.49291666635592,2.9601680912966755,0.5407999397561235,-1.1195577630777604,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-21 02:00:00+00:00,2026-05-21 11:00:00+00:00,77846.0,77158.0,2200.5736279214525,16.817672543073343,2.860745716297888,0.2298318707326468,0.7642403930359941,ranging:mean_reached
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-22 15:00:00+00:00,2026-05-22 17:00:00+00:00,76736.0,76919.0,2251.0266455506735,2.385637663470593,2.9263346392158756,-0.05627566613876684,0.10597998331943288,regime_change
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-22 20:00:00+00:00,2026-05-23 21:00:00+00:00,75828.0,77257.0,2258.183558541085,-45.62704643188843,2.9356386261034104,-0.1353031326403945,-2.020519822638603,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-26 18:00:00+00:00,2026-05-27 04:00:00+00:00,75901.0,75629.0,1060.6512096227098,2.4101223035105788,1.3788465725095227,-0.011997237962284394,0.2272304299137034,ranging:lower_band_extreme
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-27 04:00:00+00:00,2026-05-27 05:00:00+00:00,75629.0,75522.0,2128.5327861559517,-5.775460822186737,2.767092622002737,0.003082541180911049,-0.2713353000597654,high_volatility:close_below_channel_low
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-27 05:00:00+00:00,2026-05-27 06:00:00+00:00,75522.0,75669.0,1055.6032018446956,-3.444038335148102,1.3722841623981041,-0.01707248170407463,-0.32626258892825927,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",long,2026-05-27 14:00:00+00:00,2026-05-27 15:00:00+00:00,75042.0,75007.0,2100.8742886839473,-3.7024316414402474,2.7311365752891312,0.00856421403782011,-0.17623289795980918,high_volatility:close_below_channel_low
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-27 15:00:00+00:00,2026-05-27 16:00:00+00:00,75007.0,75300.0,1044.883496879813,-5.433467721079663,1.358348545943757,0.006511400487505931,-0.5200070378472677,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-27 18:00:00+00:00,2026-05-27 20:00:00+00:00,74830.0,75031.0,1036.7332952981938,-4.119285232640942,1.3477532838876518,0.01322539930146,-0.39733316671923025,invalidation_close
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-27 22:00:00+00:00,2026-05-28 12:00:00+00:00,74443.0,73474.0,1030.5543674492324,12.171702205466401,1.339720677684002,0.0970362778509625,1.1810829772710667,regime_resize
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-28 12:00:00+00:00,2026-05-28 14:00:00+00:00,73474.0,72999.0,1894.3069583513172,9.818567332254027,2.462599045856712,0.03471450102665874,0.5183197627484553,regime_resize
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-28 14:00:00+00:00,2026-05-29 04:00:00+00:00,72999.0,73261.0,706.6934261642328,-3.3324494305965904,0.9187014540135027,0.12263851713640174,-0.4715551761510432,regime_resize
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-29 04:00:00+00:00,2026-05-29 16:00:00+00:00,73261.0,73777.0,1647.5415201189767,-13.618525981725265,2.1418039761546694,0.12742514477395395,-0.8265968302117088,regime_resize
regime_switching,"{'high_volatility_percentile': 0.8, 'trend_adx': 25, 'range_adx': 20, 'slope_threshold': 0.25, 'donchian_lookback': 50, 'bollinger_length': 40, 'bollinger_entry_z': 1.5}",short,2026-05-29 16:00:00+00:00,2026-05-30 00:00:00+00:00,73777.0,73432.0,1038.1133086373304,3.5621483901768523,1.3495473012285295,0.05721405783558351,0.34313676171367774,regime_change
